Time_Index,Demand_Zero ,Demand_Electricity,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal 
2968,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2969,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2970,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2971,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2972,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2973,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2974,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2975,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2976,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2977,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2978,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2979,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2980,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2981,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2982,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2983,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2984,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2985,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2986,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2987,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2988,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2989,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2990,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2991,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2992,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2993,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2994,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2995,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2996,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2997,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2998,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
2999,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3000,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3001,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3002,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3003,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3004,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3005,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3006,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3007,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3008,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3009,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3010,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3011,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3012,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3013,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3014,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3015,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3016,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3017,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3018,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3019,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3020,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3021,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3022,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3023,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3024,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3025,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3026,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3027,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3028,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3029,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3030,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3031,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3032,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3033,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3034,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3035,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3036,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3037,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3038,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3039,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3040,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3041,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3042,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3043,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3044,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3045,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3046,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3047,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3048,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3049,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3050,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3051,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3052,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3053,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3054,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3055,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3056,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3057,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3058,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3059,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3060,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3061,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3062,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3063,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3064,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3065,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3066,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3067,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3068,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3069,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3070,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3071,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3072,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3073,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3074,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3075,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3076,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3077,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3078,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3079,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3080,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3081,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3082,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3083,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3084,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3085,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3086,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3087,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3088,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3089,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3090,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3091,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3092,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3093,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3094,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3095,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3096,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3097,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3098,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3099,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3100,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3101,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3102,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3103,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3104,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3105,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3106,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3107,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3108,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3109,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3110,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3111,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3112,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3113,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3114,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3115,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3116,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3117,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3118,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3119,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3120,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3121,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3122,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3123,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3124,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3125,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3126,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3127,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3128,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3129,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3130,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3131,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3132,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3133,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3134,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3135,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3136,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3137,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3138,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3139,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3140,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3141,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3142,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3143,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3144,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3145,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3146,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3147,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3148,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3149,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3150,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3151,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3152,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3153,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3154,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3155,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3156,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3157,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3158,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3159,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3160,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3161,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3162,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3163,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3164,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3165,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3166,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3167,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3168,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3169,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3170,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3171,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3172,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3173,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3174,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3175,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3176,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3177,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3178,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3179,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3180,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3181,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3182,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3183,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
