Time_Index,h2_demand_N,h2_demand_NE,h2_demand_SE,h2_demand_S,Demand_Zero,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal,elec_demand_SE,elec_demand_S,elec_demand_NE,elec_demand_N
1597,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38009.32439,14172.76637,20052.65948,7216.205392
1598,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37022.53531,14618.58739,20455.94958,7127.754997
1599,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36877.26265,14774.39835,20664.93508,7044.728516
1600,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38500.27301,14147.93842,20418.37145,7091.385607
1601,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38415.54784,14441.00537,20025.93232,7751.439156
1602,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37847.50674,14953.88363,21163.41391,8504.79332
1603,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38070.63844,16490.80153,22628.94107,8840.282286
1604,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,39515.87607,16548.47246,22552.85535,10260.584
1605,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38887.64681,16209.35662,22036.95685,10472.2552
1606,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37726.91781,16239.20215,21136.05388,10450.6051
1607,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36841.03656,16286.40065,21058.10132,8896.042869
1608,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34757.81395,16319.94589,20426.43801,8692.411111
1609,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33285.89534,15982.54791,18876.27848,8680.234682
1610,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32058.10307,14604.78603,18483.65087,8685.373688
1611,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,31290.67476,13505.49074,18159.71893,8418.756891
1612,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,31112.50277,13987.93606,16272.04565,8225.995249
1613,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,31210.66475,14098.69762,15181.47348,7843.848222
1614,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,30369.26112,12895.40041,15442.30436,7385.379745
1615,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,29668.92603,13215.33358,16333.21638,6708.699775
1616,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,29206.16257,13633.34633,17060.58621,6288.356651
1617,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,29994.99475,12546.68265,18583.33711,6326.318232
1618,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32350.2424,12656.89107,17084.04589,6733.762965
1619,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33907.47008,13515.62363,15384.24837,6990.561092
1620,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34095.55249,14149.58374,15318.20319,7081.304318
1621,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34339.13984,14051.72986,15544.45759,7199.740805
1622,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34024.34198,13689.20066,16503.12987,7249.850711
1623,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33915.59685,14357.88786,17486.82017,7126.132765
1624,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35250.94349,14373.32044,17422.83925,7286.876165
1625,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36186.00554,15043.9915,17651.80564,7355.991573
1626,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36296.17601,16677.78194,17641.8762,7872.318681
1627,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36886.68499,17521.71264,19228.28762,8139.968511
1628,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37857.86433,17320.0936,20138.88791,9155.650345
1629,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38193.28552,16076.60436,20335.27561,9790.905261
1630,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37493.44749,16468.43602,20357.78499,9974.821185
1631,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36829.80661,16400.83874,20288.88101,9334.310975
1632,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35435.20506,15394.7707,20306.71532,8491.406516
1633,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33470.85161,13961.10813,21264.77259,7458.74164
1634,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32914.53453,12827.83638,21155.22336,6417.354119
1635,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,31748.96361,11344.47661,22083.55182,6261.101413
1636,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,30453.48922,11470.96495,22034.30139,6183.189711
1637,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,30520.78406,11495.30525,21800.54188,6160.74593
1638,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,30808.38989,11361.56257,22256.73974,6086.395579
1639,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32743.38438,13215.60461,21753.01051,6043.271735
1640,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36401.22906,14378.3219,21271.31551,6498.120717
1641,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,39467.13844,15316.41182,22734.26954,6947.366506
1642,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41820.15926,15270.68736,22672.24276,7274.979799
1643,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43673.71942,15825.38684,21638.93897,7625.423532
1644,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44636.3937,15541.80291,21289.87295,8018.100529
1645,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44462.24018,14375.75266,20390.55513,8229.901591
1646,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,45146.57128,14737.70252,20585.92112,8373.616402
1647,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44290.19671,15280.4525,22756.25021,8283.788952
1648,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44072.405,15239.83227,23235.6409,8232.677022
1649,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43805.66306,15561.39363,22896.71462,7982.913411
1650,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,40689.8722,16826.90682,21870.82369,7610.344723
1651,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,39951.2918,17093.87934,23302.74152,7515.303648
1652,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,40512.35,16557.64315,24865.10405,8435.368777
1653,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,39485.94219,16584.47108,24950.76607,9269.598076
1654,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38821.27723,16828.89572,24820.27177,9228.566466
1655,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37579.22968,16186.93267,24488.7762,8343.086659
1656,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35754.0613,14243.71575,24559.70376,7559.779352
1657,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33412.29538,13703.89672,23281.69526,7155.867867
1658,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32245.77424,12338.64856,22498.13331,6974.129454
1659,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,31848.27144,11149.5124,21871.93864,6920.942734
1660,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,31607.57766,11024.43563,21144.06489,6798.464235
1661,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32038.96095,11242.86457,20470.01447,6706.3362
1662,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32539.70921,11087.53018,20836.4099,6693.977585
1663,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33623.96756,11057.61311,22025.24288,6619.560367
1664,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36871.06926,12595.28668,22047.415,7048.900384
1665,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38569.5162,13477.70161,23485.82615,7547.115478
1666,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,39807.52133,13702.08314,23671.59599,7900.767819
1667,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42037.81722,13721.9983,22797.75151,8137.804566
1668,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43124.04987,13713.67899,22178.87546,8400.858073
1669,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42041.07511,13095.83559,20836.09248,8517.880679
1670,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42675.95192,14377.0272,20454.7513,8340.981828
1671,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42762.10241,14910.38484,21852.40908,8032.017417
1672,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43930.17364,14480.96365,21128.48727,7877.239644
1673,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44378.14184,15601.7116,19849.30331,7913.61291
1674,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41997.20536,17214.61259,19025.78651,7566.167495
1675,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42330.1961,16564.35743,20474.67566,7704.748146
1676,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42857.96869,16558.97815,21221.57604,9059.629535
1677,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42557.63173,16206.16068,20830.05545,9474.626271
1678,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41663.1526,15743.78366,20961.5675,9509.353079
1679,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,40135.30184,14794.42938,20557.57906,8569.793065
1680,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38287.27132,13856.24173,19298.20637,7527.807625
1681,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,35123.6092,14046.13898,21901.40954,10132.35792
1682,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,34597.6023,13329.93288,22142.99754,7351.082238
1683,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,33991.23505,11967.08671,21854.27594,6716.243055
1684,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,33482.88405,10093.43279,22102.81157,6812.306504
1685,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,32802.11129,9466.293767,22235.91966,6669.041344
1686,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,31356.39256,9496.621912,22051.73396,6500.78955
1687,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,32605.77635,8549.860043,22512.82214,6273.481348
1688,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,34913.81849,8687.338704,22516.78003,6632.737851
1689,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,36914.48487,8888.155743,22818.50811,6357.44977
1690,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,39347.06953,9396.317674,20305.76602,6530.831848
1691,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,39988.50304,10222.59516,19567.98267,6775.401216
1692,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,40685.35467,10488.76567,20010.77826,6925.428583
1693,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,40712.56565,10383.6373,19556.94621,6891.546809
1694,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,39995.09569,10399.79734,19882.65076,6865.207347
1695,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,39637.42421,10438.03673,20478.80317,6609.065284
1696,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,41029.8758,9256.519642,20295.89312,7267.022723
1697,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,42082.59228,9468.876107,18439.30862,8780.283937
1698,100,100,100,100,0,15.40846632,1167.961747,191.0649824,37197.47685,3613.326954,7804.785729,4782.76175,10871.61598,17.9123421,39743.13603,10578.80705,19765.57758,10672.00097
